representation,target,alpha,fit_intercept,real_val_MAE,stress_val_MAE,selection_score
B_FULL_INTERACTIONS,score_logic,0.31622776601683794,False,59.83388826740322,60.74101522233751,60.19673904937693
B_FULL_INTERACTIONS,score_logic,1.0,False,59.88436562979399,60.74674548043145,60.22931757004897
B_FULL_INTERACTIONS,score_logic,3.1622776601683795,False,60.03809078415828,60.76388817363315,60.32840973994823
B_FULL_INTERACTIONS,score_logic,10.0,False,60.48267367348742,60.809088203642105,60.61323948554929
B_FULL_INTERACTIONS,score_logic,31.622776601683793,False,61.36058770008941,60.812909285227455,61.141516334144626
B_FULL_INTERACTIONS,score_logic,100.0,False,62.74328559903956,60.61217302746243,61.890840570408706
B_FULL_INTERACTIONS,score_logic,316.22776601683796,False,64.28743242327846,60.140645848380196,62.628717793319154
B_FULL_INTERACTIONS,score_logic,1000.0,False,65.9294614044588,59.97724046972063,63.54857303056354
B_FULL_INTERACTIONS,score_originality,1000.0,True,8.407153229215252,11.589860916137695,9.68023630398423
B_FULL_INTERACTIONS,score_originality,316.22776601683796,True,9.354171183571887,12.160883585611979,10.476856144387924
B_FULL_INTERACTIONS,score_originality,100.0,True,11.131582003920826,13.39892684088813,12.038519938707747
B_FULL_INTERACTIONS,score_originality,31.622776601683793,True,12.730070199539412,14.788408703274197,13.553405601033326
B_FULL_INTERACTIONS,score_originality,10.0,True,13.70098193723764,15.502148310343424,14.421448486479953
B_FULL_INTERACTIONS,score_originality,3.1622776601683795,True,14.090959121931844,15.851427714029947,14.795146558771087
B_FULL_INTERACTIONS,score_originality,1.0,True,14.225260748792051,15.996112187703451,14.933601324356612
B_FULL_INTERACTIONS,score_originality,0.31622776601683794,True,14.268497780187806,16.045483695136177,14.979292146167154
B_FULL_INTERACTIONS,score_originality,0.1,True,14.281727862002244,16.062044885423447,14.993854671370725
B_FULL_INTERACTIONS,score_originality,0.03162277660168379,True,14.287954785930577,16.07015789879693,15.000836031077117
B_FULL_INTERACTIONS,score_originality,0.01,True,14.30964458522512,16.1009332868788,15.026160065886591
B_FULL_INTERACTIONS,score_originality,0.0031622776601683794,True,14.320379257202148,16.122778574625652,15.04133898417155
B_FULL_INTERACTIONS,score_originality,0.001,True,14.323401892363135,16.13059361775716,15.046278582520745
B_FULL_INTERACTIONS,score_originality,0.001,False,54.73538069938546,46.57602055867513,51.47163664310132
B_FULL_INTERACTIONS,score_originality,0.0031622776601683794,False,54.73547340862787,46.576062732272675,51.47170913808579
B_FULL_INTERACTIONS,score_originality,0.01,False,54.735761749210646,46.57619709438748,51.471935887281376
B_FULL_INTERACTIONS,score_originality,0.03162277660168379,False,54.736678062979855,46.576621797349716,51.4726555567278
B_FULL_INTERACTIONS,score_originality,0.1,False,54.73957136851638,46.5779603322347,51.474926954003706
B_FULL_INTERACTIONS,score_originality,0.31622776601683794,False,54.74869348042047,46.582180447048614,51.48208826707173
B_FULL_INTERACTIONS,score_originality,1.0,False,54.77727361935288,46.59538438585069,51.504517925952
B_FULL_INTERACTIONS,score_originality,3.1622776601683795,False,54.865047109660814,46.635781394110786,51.5733408234408
B_FULL_INTERACTIONS,score_originality,10.0,False,55.11888119711805,46.74675199720595,51.770029517153205
B_FULL_INTERACTIONS,score_originality,31.622776601683793,False,55.6014192780452,47.038297759162056,52.17617067049194
B_FULL_INTERACTIONS,score_originality,100.0,False,56.45623953662702,47.51840188768175,52.88110447704891
